CA3, 000600, 78, 83, PRSH, 2217, 30, 73.900000, ZIP, 5418, 30, 180.600000, 78, 83, 
CA3, 000600, 85, 88, PRSH, 2987, 30, 99.566667, ZIP, 4235, 30, 141.166667, 85, 88, 
CA3, 000600, 95, 135, PRSH, 1747, 30, 58.233333, ZIP, 5302, 30, 176.733333, 95, 135, 
CA3, 000600, 81, 91, PRSH, 1631, 30, 54.366667, ZIP, 4599, 30, 153.300000, 81, 91, 
CA3, 000600, 82, 85, PRSH, 2143, 30, 71.433333, ZIP, 4474, 30, 149.133333, 82, 85, 
CA3, 000600, 82, 90, PRSH, 1445, 30, 48.166667, ZIP, 4021, 30, 134.033333, 82, 90, 
CA3, 000600, 75, 86, PRSH, 2155, 30, 71.833333, ZIP, 5381, 30, 179.366667, 75, 86, 
CA3, 000600, 75, 79, PRSH, 905, 30, 30.166667, ZIP, 3060, 30, 102.000000, 75, 79, 
CA3, 000600, 95, 98, PRSH, 1325, 30, 44.166667, ZIP, 3594, 30, 119.800000, 95, 98, 
CA3, 000600, 90, 95, PRSH, 2019, 30, 67.300000, ZIP, 5066, 30, 168.866667, 90, 95, 
CA3, 000600, 79, 83, PRSH, 2116, 30, 70.533333, ZIP, 5922, 30, 197.400000, 79, 83, 
CA3, 000600, 96, 97, PRSH, 1801, 30, 60.033333, ZIP, 3787, 30, 126.233333, 96, 97, 
CA3, 000600, 82, 91, PRSH, 2519, 30, 83.966667, ZIP, 4386, 30, 146.200000, 82, 91, 
CA3, 000600, 86, 87, PRSH, 2358, 30, 78.600000, ZIP, 4379, 30, 145.966667, 86, 87, 
CA3, 000600, 77, 81, PRSH, 1331, 30, 44.366667, ZIP, 4129, 30, 137.633333, 77, 81, 
CA3, 000600, 83, 89, PRSH, 1735, 30, 57.833333, ZIP, 3701, 30, 123.366667, 83, 89, 
CA3, 000600, 99, 104, PRSH, 2376, 30, 79.200000, ZIP, 4678, 30, 155.933333, 99, 104, 
CA3, 000600, 82, 86, PRSH, 1535, 30, 51.166667, ZIP, 3805, 30, 126.833333, 82, 86, 
CA3, 000600, 79, 82, PRSH, 1818, 30, 60.600000, ZIP, 3774, 30, 125.800000, 79, 82, 
CA3, 000600, 97, 119, PRSH, 2218, 30, 73.933333, ZIP, 5352, 30, 178.400000, 97, 119, 
CA3, 000600, 79, 88, PRSH, 2506, 30, 83.533333, ZIP, 4281, 30, 142.700000, 79, 88, 
CA3, 000600, 91, 92, PRSH, 2218, 30, 73.933333, ZIP, 3477, 30, 115.900000, 91, 92, 
CA3, 000600, 80, 87, PRSH, 1762, 30, 58.733333, ZIP, 4103, 30, 136.766667, 80, 87, 
CA3, 000600, 83, 90, PRSH, 1157, 30, 38.566667, ZIP, 5071, 30, 169.033333, 83, 90, 
CA3, 000600, 90, 93, PRSH, 1833, 30, 61.100000, ZIP, 3627, 30, 120.900000, 90, 93, 
CA3, 000600, 81, 88, PRSH, 1946, 30, 64.866667, ZIP, 4988, 30, 166.266667, 81, 88, 
CA3, 000600, 74, 95, PRSH, 1914, 30, 63.800000, ZIP, 4571, 30, 152.366667, 74, 95, 
CA3, 000600, 85, 89, PRSH, 1575, 30, 52.500000, ZIP, 5561, 30, 185.366667, 85, 89, 
CA3, 000600, 92, 101, PRSH, 2286, 30, 76.200000, ZIP, 5422, 30, 180.733333, 92, 101, 
CA3, 000600, 94, 96, PRSH, 1267, 30, 42.233333, ZIP, 3968, 30, 132.266667, 94, 96, 
CA3, 000600, 95, 101, PRSH, 1311, 30, 43.700000, ZIP, 3250, 30, 108.333333, 95, 101, 
